message;severity;node;stamp;topics;location
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.507171148";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.505768009";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.498214532";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.490911133";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.489587242";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.482964538";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.475562016";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.473373184";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.466633608";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.459058173";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.457144585";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.451448072";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.443579017";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.441865759";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.434729440";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.427238045";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.425460913";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.418254721";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.411739224";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.409002902";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.403041144";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.395469334";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.393718785";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.387860358";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.379291859";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.377553976";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.370889940";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.363115758";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.361368001";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.355480450";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.346912617";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.345197567";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.338872066";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.331724248";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.328989385";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.323122541";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.315439566";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.312778077";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.307394765";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.299155260";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.297599415";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.290802298";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.283993140";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.281414149";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.275298435";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.267479630";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.265229632";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.258585970";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.250974286";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.249817934";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.242993901";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.235824583";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.233281049";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.226519140";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.219240157";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.217846643";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.210937403";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.202931809";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.201544670";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.194759178";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.186767334";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.186003516";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.178511621";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.171549215";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.169408715";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.162321104";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.155264117";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.153560776";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.147171734";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.140001916";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.137156972";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.130711264";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.123347658";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.121757190";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.114437083";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.106941646";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.105387093";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.098890220";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.091750777";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729061.090018311";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729061.082660330";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729061.075424971";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
